Ano;Código Município;Município;UF;IBC;Cobertura Pop. 4G5G;Densidade SMP;HHI SMP;Densidade SCM;HHI SCM;Adensamento Estações;Fibra;Cobertura área agricultável
2023;2210003;São João do Piauí - PI;PI;53,53;71,9485;73,27;18;4,43;76;6,81;100;
2023;2210052;São José do Divino - PI;PI;49,16;65,0878;61,42;8;0,24;80;8,60;100;
2023;2210102;São José do Peixe - PI;PI;47,34;64,5511;62,16;1;6,32;27;12,63;100;
2023;2210201;São José do Piauí - PI;PI;27,03;75,4626;26,44;31;0,63;86;15,78;0;
2023;2210300;São Julião - PI;PI;56,63;93,8133;69,17;15;12,19;49;10,37;100;
2023;2210359;São Lourenço do Piauí - PI;PI;39,97;45,3910;33,71;4;5,33;57;9,44;100;
2023;2210375;São Luis do Piauí - PI;PI;14,28;38,4220;6,98;9;2,18;53;18,04;0;
2023;2210383;São Miguel da Baixa Grande - PI;PI;33,94;75,6354;53,35;60;1,03;79;18,36;0;
2023;2210391;São Miguel do Fidalgo - PI;PI;26,27;57,9918;60,93;5;3,00;18;22,08;0;
2023;2210409;São Miguel do Tapuio - PI;PI;41,97;39,2200;38,77;36;0,64;84;4,75;100;
2023;2210508;São Pedro do Piauí - PI;PI;49,77;74,2712;37,19;73;10,27;53;4,54;100;
2023;2210607;São Raimundo Nonato - PI;PI;52,74;69,0462;70,85;55;14,00;13;6,42;100;
2023;2210623;Sebastião Barros - PI;PI;18,85;40,0847;32,76;16;3,21;42;13,01;0;
2023;2210631;Sebastião Leal - PI;PI;47,11;48,3669;58,84;14;5,01;68;14,05;100;
2023;2210656;Sigefredo Pacheco - PI;PI;37,20;42,6400;35,81;1;1,92;31;6,60;100;
2023;2210706;Simões - PI;PI;45,45;49,4656;38,40;63;0,86;90;2,90;100;
2023;2210805;Simplício Mendes - PI;PI;54,35;68,3269;62,44;70;10,53;62;7,50;100;
2023;2210904;Socorro do Piauí - PI;PI;24,03;46,4289;56,22;8;1,81;45;15,09;0;
2023;2210938;Sussuapara - PI;PI;47,00;79,2136;9,46;71;14,38;58;10,04;100;
2023;2210953;Tamboril do Piauí - PI;PI;26,83;62,4286;46,83;7;0,27;84;14,12;0;
2023;2210979;Tanque do Piauí - PI;PI;43,92;50,5372;27,86;44;2,23;58;26,98;100;
2023;2211001;Teresina - PI;PI;70,46;98,1601;90,61;87;23,73;92;9,74;100;
2023;2211100;União - PI;PI;47,85;60,9061;50,27;23;7,58;76;4,52;100;
2023;2211209;Uruçuí - PI;PI;37,08;77,1418;78,37;59;6,06;53;9,09;0;
2023;2211308;Valença do Piauí - PI;PI;62,89;85,9826;90,67;63;13,58;62;7,48;100;
2023;2211357;Várzea Branca - PI;PI;20,50;42,2371;52,20;4;2,37;19;12,36;0;
2023;2211407;Várzea Grande - PI;PI;50,92;79,9365;62,80;38;2,90;33;4,71;100;
2023;2211506;Vera Mendes - PI;PI;27,87;65,7456;57,68;11;4,48;28;19,62;0;
2023;2211605;Vila Nova do Piauí - PI;PI;55,25;74,7821;59,51;60;2,92;41;35,48;100;
2023;2211704;Wall Ferraz - PI;PI;15,49;51,4414;7,31;10;0,68;55;10,26;0;
2023;2300101;Abaiara - CE;CE;51,43;97,1698;42,91;50;4,66;26;10,37;100;
2023;2300150;Acarape - CE;CE;53,20;99,7810;38,25;72;13,73;8;11,88;100;
2023;2300200;Acaraú - CE;CE;52,96;88,9981;47,43;59;6,73;58;4,18;100;
2023;2300309;Acopiara - CE;CE;56,08;82,5757;56,75;65;13,48;50;13,90;100;
2023;2300408;Aiuaba - CE;CE;47,77;50,0755;40,26;86;4,51;71;10,36;100;
2023;2300507;Alcântaras - CE;CE;58,10;98,1064;35,65;45;28,10;87;10,99;100;
2023;2300606;Altaneira - CE;CE;62,09;91,0772;88,23;69;1,02;59;15,35;100;
2023;2300705;Alto Santo - CE;CE;30,10;60,7100;51,40;72;1,11;69;10,30;0;
2023;2300754;Amontada - CE;CE;57,05;86,8188;57,55;67;5,09;76;13,83;100;
2023;2300804;Antonina do Norte - CE;CE;52,90;87,1514;70,17;19;7,54;12;11,50;100;
2023;2300903;Apuiarés - CE;CE;57,55;84,1759;69,28;53;0,14;90;11,31;100;
2023;2301000;Aquiraz - CE;CE;69,99;99,8456;90,53;86;19,55;78;17,39;100;
2023;2301109;Aracati - CE;CE;63,82;93,2772;74,52;81;11,49;85;12,48;100;
2023;2301208;Aracoiaba - CE;CE;61,06;96,8827;81,86;75;2,82;37;13,85;100;
2023;2301257;Ararendá - CE;CE;53,93;87,8071;45,15;57;11,56;59;9,38;100;
2023;2301307;Araripe - CE;CE;53,81;76,6998;52,40;70;9,83;63;7,37;100;
2023;2301406;Aratuba - CE;CE;38,68;91,0681;76,77;37;7,53;67;7,42;0;
2023;2301505;Arneiroz - CE;CE;30,59;71,1782;46,71;70;5,95;35;16,82;0;
2023;2301604;Assaré - CE;CE;54,56;77,7577;46,84;78;8,37;88;6,72;100;
2023;2301703;Aurora - CE;CE;54,79;83,8924;53,54;77;0,33;77;7,90;100;
2023;2301802;Baixio - CE;CE;52,02;96,9684;41,17;16;11,44;69;3,65;100;
2023;2301851;Banabuiú - CE;CE;51,28;71,9004;63,23;48;7,45;25;9,69;100;
2023;2301901;Barbalha - CE;CE;62,27;96,5909;65,37;86;20,42;58;6,94;100;
2023;2301950;Barreira - CE;CE;54,63;99,3603;57,46;50;2,44;39;7,44;100;
2023;2302008;Barro - CE;CE;53,07;74,4459;64,83;44;5,48;46;12,89;100;
2023;2302057;Barroquinha - CE;CE;53,96;99,3102;46,37;64;9,13;23;10,01;100;
2023;2302107;Baturité - CE;CE;61,71;92,7131;65,91;81;30,75;33;5,91;100;
2023;2302206;Beberibe - CE;CE;65,19;91,3690;72,62;87;17,52;91;14,11;100;
2023;2302305;Bela Cruz - CE;CE;47,69;81,2568;28,46;60;2,91;56;6,99;100;
2023;2302404;Boa Viagem - CE;CE;55,52;76,6063;53,74;81;9,04;71;11,15;100;
2023;2302503;Brejo Santo - CE;CE;58,59;86,4263;61,45;72;18,62;62;5,30;100;
2023;2302602;Camocim - CE;CE;56,21;84,4864;60,33;58;16,28;56;3,68;100;
2023;2302701;Campos Sales - CE;CE;58,32;87,2196;73,44;75;7,41;44;7,46;100;
2023;2302800;Canindé - CE;CE;58,27;77,5174;67,47;87;8,62;77;6,18;100;
2023;2302909;Capistrano - CE;CE;49,82;79,8645;55,95;57;3,95;13;4,83;100;
2023;2303006;Caridade - CE;CE;53,67;89,5292;45,86;84;1,93;47;11,44;100;
2023;2303105;Cariré - CE;CE;54,81;90,9433;42,57;48;13,61;58;17,72;100;
2023;2303204;Caririaçu - CE;CE;52,16;87,9731;54,42;61;3,32;28;7,12;100;
2023;2303303;Cariús - CE;CE;50,12;70,3819;39,62;54;8,33;75;9,79;100;
2023;2303402;Carnaubal - CE;CE;49,74;88,5244;52,31;12;11,40;26;2,42;100;
2023;2303501;Cascavel - CE;CE;65,63;97,1445;77,95;87;18,78;77;6,60;100;
2023;2303600;Catarina - CE;CE;32,74;70,2497;45,55;71;12,60;65;12,20;0;
2023;2303659;Catunda - CE;CE;47,06;67,3909;46,72;35;11,76;14;11,96;100;
2023;2303709;Caucaia - CE;CE;68,29;98,8018;88,29;88;15,26;89;9,13;100;
2023;2303808;Cedro - CE;CE;61,04;95,5935;56,75;84;15,23;69;14,91;100;
2023;2303907;Chaval - CE;CE;54,04;89,7034;50,66;60;3,19;64;8,36;100;
2023;2303931;Choró - CE;CE;54,86;65,6391;63,88;75;1,22;73;18,91;100;
2023;2303956;Chorozinho - CE;CE;57,97;98,8795;68,94;70;3,61;33;9,30;100;
2023;2304004;Coreaú - CE;CE;53,21;89,6534;41,70;62;3,94;71;9,94;100;
2023;2304103;Crateús - CE;CE;58,78;82,9504;63,95;85;14,88;63;6,27;100;
2023;2304202;Crato - CE;CE;65,99;96,6046;79,77;88;23,22;55;10,49;100;
2023;2304236;Croatá - CE;CE;53,89;84,8832;51,84;67;1,55;63;11,91;100;
2023;2304251;Cruz - CE;CE;53,37;98,8157;39,33;87;0,40;48;7,03;100;
2023;2304269;Deputado Irapuan Pinheiro - CE;CE;31,33;86,7638;40,69;30;3,12;62;20,98;0;
2023;2304277;Ererê - CE;CE;28,45;66,4204;33,91;62;0,53;80;16,08;0;
2023;2304285;Eusébio - CE;CE;71,44;100,0000;90,94;88;24,71;87;15,16;100;
2023;2304301;Farias Brito - CE;CE;56,59;80,7137;63,87;45;9,82;75;12,57;100;
2023;2304350;Forquilha - CE;CE;55,76;95,5366;60,86;49;3,64;59;6,03;100;
2023;2304400;Fortaleza - CE;CE;71,33;100,0000;91,39;90;24,98;93;9,66;100;
2023;2304459;Fortim - CE;CE;63,17;91,2887;71,59;85;14,17;78;12,04;100;
2023;2304509;Frecheirinha - CE;CE;55,33;91,5468;70,38;17;14,98;33;4,00;100;
2023;2304608;General Sampaio - CE;CE;54,84;94,0167;43,84;61;0,29;86;12,37;100;
2023;2304657;Graça - CE;CE;48,95;85,4334;39,72;54;11,08;13;6,04;100;
2023;2304707;Granja - CE;CE;51,33;70,1347;41,49;82;3,92;84;6,25;100;
2023;2304806;Granjeiro - CE;CE;28,05;81,6811;46,54;3;1,04;64;8,60;0;
2023;2304905;Groaíras - CE;CE;63,13;96,6946;57,97;67;42,96;29;13,36;100;
2023;2304954;Guaiúba - CE;CE;57,93;99,5784;58,95;77;12,98;23;10,32;100;
2023;2305001;Guaraciaba do Norte - CE;CE;58,68;95,4482;49,88;86;15,31;66;6,93;100;
2023;2305100;Guaramiranga - CE;CE;70,54;99,5968;92,66;82;1,83;83;44,20;100;
2023;2305209;Hidrolândia - CE;CE;54,95;77,8321;56,69;84;10,64;49;7,00;100;
2023;2305233;Horizonte - CE;CE;64,53;99,7911;87,31;55;17,95;56;7,24;100;
2023;2305266;Ibaretama - CE;CE;52,12;83,9152;50,24;64;3,30;12;24,39;100;
2023;2305308;Ibiapina - CE;CE;59,35;91,7988;63,54;70;10,52;74;7,82;100;
2023;2305332;Ibicuitinga - CE;CE;36,43;92,9349;66,67;41;1,05;49;17,94;0;
2023;2305357;Icapuí - CE;CE;58,94;97,5611;51,18;85;17,26;50;9,72;100;
2023;2305407;Icó - CE;CE;55,34;78,3572;53,33;80;15,52;50;8,65;100;
2023;2305506;Iguatu - CE;CE;63,51;96,5963;71,06;84;23,84;47;9,13;100;
2023;2305605;Independência - CE;CE;49,20;61,3547;47,82;73;3,55;53;11,27;100;
2023;2305654;Ipaporanga - CE;CE;49,77;79,2157;28,88;69;8,40;50;16,19;100;
2023;2305704;Ipaumirim - CE;CE;55,90;98,5819;61,62;21;3,46;63;13,79;100;
2023;2305803;Ipu - CE;CE;54,02;90,4166;43,83;70;8,56;53;10,14;100;
2023;2305902;Ipueiras - CE;CE;54,29;89,8570;34,77;78;10,66;72;10,75;100;
2023;2306009;Iracema - CE;CE;54,11;84,6246;46,95;76;17,20;30;8,92;100;
2023;2306108;Irauçuba - CE;CE;54,03;69,4645;56,02;85;6,33;71;7,84;100;
2023;2306207;Itaiçaba - CE;CE;40,99;95,5296;72,79;17;17,00;69;19,34;0;
2023;2306256;Itaitinga - CE;CE;59,64;99,8787;59,70;81;9,62;70;3,54;100;
2023;2306306;Itapajé - CE;CE;55,87;94,4333;59,39;31;10,51;58;9,42;100;
2023;2306405;Itapipoca - CE;CE;62,05;92,7965;65,22;83;15,60;78;9,69;100;
2023;2306504;Itapiúna - CE;CE;53,17;92,3932;49,98;88;4,84;11;8,17;100;
2023;2306553;Itarema - CE;CE;52,43;77,3286;50,16;83;2,08;62;4,87;100;
2023;2306603;Itatira - CE;CE;47,13;77,2613;42,10;10;6,81;50;8,16;100;
2023;2306702;Jaguaretama - CE;CE;45,30;54,7528;38,59;73;9,35;29;6,04;100;
2023;2306801;Jaguaribara - CE;CE;59,72;84,1363;68,74;76;18,84;48;10,05;100;
2023;2306900;Jaguaribe - CE;CE;53,17;78,1045;54,75;71;13,92;25;8,64;100;
2023;2307007;Jaguaruana - CE;CE;55,38;86,2711;63,66;50;12,73;36;7,88;100;
2023;2307106;Jardim - CE;CE;52,27;93,6164;47,50;21;0,06;83;8,36;100;
2023;2307205;Jati - CE;CE;51,63;88,7968;57,79;18;6,29;21;15,89;100;
2023;2307254;Jijoca de Jericoacoara - CE;CE;59,99;93,7179;90,95;72;3,67;12;8,15;100;
2023;2307304;Juazeiro do Norte - CE;CE;69,43;99,9980;90,85;84;26,98;63;9,83;100;
2023;2307403;Jucás - CE;CE;57,45;91,1370;66,15;43;7,81;62;12,19;100;
2023;2307502;Lavras da Mangabeira - CE;CE;54,98;94,0448;41,81;65;10,74;59;12,17;100;
2023;2307601;Limoeiro do Norte - CE;CE;62,78;95,0751;82,63;71;20,36;32;6,99;100;
2023;2307635;Madalena - CE;CE;55,20;71,9297;59,85;79;5,80;56;18,49;100;
2023;2307650;Maracanaú - CE;CE;68,64;99,9995;90,70;86;13,59;94;7,64;100;
2023;2307700;Maranguape - CE;CE;60,68;98,5112;62,27;50;10,71;91;12,29;100;
2023;2307809;Marco - CE;CE;52,88;86,5872;59,00;46;14,67;8;7,26;100;
2023;2307908;Martinópole - CE;CE;50,91;84,8343;52,29;58;3,02;25;7,68;100;
2023;2308005;Massapê - CE;CE;55,87;91,7064;48,84;58;8,97;79;8,29;100;
2023;2308104;Mauriti - CE;CE;59,18;92,4579;62,37;87;8,10;57;10,97;100;
2023;2308203;Meruoca - CE;CE;61,76;98,1744;72,57;70;11,47;49;15,11;100;
2023;2308302;Milagres - CE;CE;55,26;79,1157;51,92;76;10,50;75;7,24;100;
2023;2308351;Milhã - CE;CE;33,77;87,2080;42,59;63;7,82;67;11,90;0;
2023;2308377;Miraíma - CE;CE;51,81;74,9346;31,94;77;11,31;78;11,74;100;
2023;2308401;Missão Velha - CE;CE;57,00;93,1294;52,92;83;11,28;49;7,92;100;
2023;2308500;Mombaça - CE;CE;51,18;72,7017;43,81;72;9,09;54;9,38;100;
2023;2308609;Monsenhor Tabosa - CE;CE;49,72;76,2849;46,92;45;6,96;53;4,86;100;
2023;2308708;Morada Nova - CE;CE;57,88;82,9617;63,18;86;16,00;40;8,84;100;
2023;2308807;Moraújo - CE;CE;50,52;80,6396;43,17;59;5,93;33;15,13;100;
2023;2308906;Morrinhos - CE;CE;51,16;91,5739;37,12;81;13,94;5;5,49;100;
2023;2309003;Mucambo - CE;CE;52,39;90,8237;64,40;35;6,72;12;4,57;100;
2023;2309102;Mulungu - CE;CE;54,64;85,7285;45,10;78;0,45;87;11,82;100;
2023;2309201;Nova Olinda - CE;CE;56,74;94,9640;57,69;72;0,13;80;4,06;100;
2023;2309300;Nova Russas - CE;CE;60,26;96,7916;61,08;88;15,66;42;10,85;100;
2023;2309409;Novo Oriente - CE;CE;55,00;85,6604;62,84;44;5,50;66;6,80;100;
2023;2309458;Ocara - CE;CE;51,19;85,9789;56,82;53;2,66;15;9,35;100;
2023;2309508;Orós - CE;CE;58,92;94,8477;55,85;52;17,55;78;8,47;100;
2023;2309607;Pacajus - CE;CE;62,57;99,8197;76,02;52;18,99;57;7,68;100;
2023;2309706;Pacatuba - CE;CE;59,44;99,9397;56,03;83;7,94;80;4,10;100;
2023;2309805;Pacoti - CE;CE;58,39;97,4612;48,48;81;0,65;75;24,20;100;
2023;2309904;Pacujá - CE;CE;37,86;99,7729;64,25;11;8,24;71;16,86;0;
2023;2310001;Palhano - CE;CE;30,04;73,9566;50,76;33;1,52;78;6,68;0;
2023;2310100;Palmácia - CE;CE;52,10;99,4250;49,74;34;7,13;18;10,17;100;
2023;2310209;Paracuru - CE;CE;60,94;98,6685;67,12;78;11,68;58;8,07;100;
2023;2310258;Paraipaba - CE;CE;60,63;94,5109;75,37;84;9,43;40;7,76;100;
2023;2310308;Parambu - CE;CE;52,28;75,7093;47,20;62;3,85;82;7,95;100;
2023;2310407;Paramoti - CE;CE;46,68;65,4562;47,69;3;0,23;78;12,03;100;
2023;2310506;Pedra Branca - CE;CE;47,46;54,9158;49,93;45;6,77;66;5,18;100;
2023;2310605;Penaforte - CE;CE;58,84;89,1595;74,39;23;6,92;84;13,93;100;
2023;2310704;Pentecoste - CE;CE;53,86;84,5630;51,23;35;11,89;74;7,16;100;
2023;2310803;Pereiro - CE;CE;53,18;76,4822;57,82;37;16,06;36;13,63;100;
2023;2310852;Pindoretama - CE;CE;64,20;99,9987;77,72;78;16,67;57;8,92;100;
2023;2310902;Piquet Carneiro - CE;CE;49,47;76,2513;34,67;44;6,35;80;10,03;100;
2023;2310951;Pires Ferreira - CE;CE;49,46;98,9627;26,36;60;2,79;16;19,64;100;
2023;2311009;Poranga - CE;CE;44,78;76,8909;29,90;39;10,96;8;8,63;100;
2023;2311108;Porteiras - CE;CE;27,74;92,2047;46,33;2;5,79;26;3,66;0;
2023;2311207;Potengi - CE;CE;58,28;93,9896;66,19;77;13,18;18;11,79;100;
2023;2311231;Potiretama - CE;CE;30,86;70,8308;58,99;18;0,55;70;17,43;0;
2023;2311264;Quiterianópolis - CE;CE;46,10;63,0493;36,44;42;3,40;74;6,18;100;
2023;2311306;Quixadá - CE;CE;60,96;91,3904;64,78;85;19,37;51;9,90;100;
2023;2311355;Quixelô - CE;CE;47,54;57,9243;48,68;54;6,97;50;6,54;100;
2023;2311405;Quixeramobim - CE;CE;54,99;78,8455;58,78;81;13,26;31;8,88;100;
2023;2311504;Quixeré - CE;CE;58,54;87,2990;54,41;86;17,73;63;7,98;100;
2023;2311603;Redenção - CE;CE;59,08;98,7813;59,94;80;9,89;52;8,42;100;
2023;2311702;Reriutaba - CE;CE;50,99;85,6018;49,82;25;5,45;57;7,83;100;
2023;2311801;Russas - CE;CE;61,64;91,1711;74,89;84;15,73;51;6,57;100;
2023;2311900;Saboeiro - CE;CE;50,58;73,4361;47,53;56;1,32;65;12,03;100;
2023;2311959;Salitre - CE;CE;47,60;70,3149;44,03;36;3,81;57;7,51;100;
2023;2312007;Santana do Acaraú - CE;CE;50,91;78,5498;40,72;53;1,04;91;7,48;100;
2023;2312106;Santana do Cariri - CE;CE;49,98;82,9056;50,90;61;1,86;21;7,37;100;
2023;2312205;Santa Quitéria - CE;CE;53,74;65,8341;53,79;82;11,77;66;9,33;100;
2023;2312304;São Benedito - CE;CE;58,02;98,0845;54,15;75;10,02;68;4,37;100;
2023;2312403;São Gonçalo do Amarante - CE;CE;66,93;97,6711;90,63;73;15,56;69;12,34;100;
2023;2312502;São João do Jaguaribe - CE;CE;36,12;76,7196;70,31;38;0,35;77;21,34;0;
2023;2312601;São Luís do Curu - CE;CE;51,85;98,0049;50,47;6;14,38;29;5,77;100;
2023;2312700;Senador Pompeu - CE;CE;56,20;91,1630;51,61;67;12,59;56;8,58;100;
2023;2312809;Senador Sá - CE;CE;56,09;85,7764;52,50;54;5,86;89;14,34;100;
2023;2312908;Sobral - CE;CE;66,66;97,7696;84,92;81;18,18;74;8,51;100;
2023;2313005;Solonópole - CE;CE;53,45;73,6955;50,32;68;11,18;69;8,02;100;
2023;2313104;Tabuleiro do Norte - CE;CE;56,92;85,7434;58,58;79;16,98;35;8,83;100;
2023;2313203;Tamboril - CE;CE;56,88;83,0667;54,00;72;12,05;75;10,91;100;
2023;2313252;Tarrafas - CE;CE;30,64;78,0196;51,29;22;8,38;49;13,83;0;
2023;2313302;Tauá - CE;CE;56,31;77,3216;61,39;64;14,83;63;8,16;100;
2023;2313351;Tejuçuoca - CE;CE;45,64;72,6119;43,87;40;2,65;24;4,86;100;
2023;2313401;Tianguá - CE;CE;59,89;95,3158;71,79;55;13,86;57;5,37;100;
2023;2313500;Trairi - CE;CE;55,12;80,3430;51,27;82;5,55;75;9,27;100;
2023;2313559;Tururu - CE;CE;59,04;97,7475;61,83;68;4,71;65;13,51;100;
2023;2313609;Ubajara - CE;CE;61,81;97,8008;63,45;74;16,15;81;5,72;100;
2023;2313708;Umari - CE;CE;55,23;93,7343;47,90;26;9,26;81;15,15;100;
2023;2313757;Umirim - CE;CE;59,55;96,6697;68,49;84;3,75;54;8,34;100;
2023;2313807;Uruburetama - CE;CE;57,70;98,1400;56,15;73;2,82;75;7,22;100;
2023;2313906;Uruoca - CE;CE;54,78;82,1224;44,14;70;6,47;90;12,12;100;
2023;2313955;Varjota - CE;CE;54,01;97,0648;71,57;33;5,77;6;3,45;100;
2023;2314003;Várzea Alegre - CE;CE;58,99;90,0964;58,66;81;17,48;55;8,01;100;
2023;2314102;Viçosa do Ceará - CE;CE;55,18;83,2959;50,20;80;6,02;72;9,42;100;
2023;2400109;Acari - RN;RN;59,77;92,4065;56,52;71;13,35;83;11,79;100;
2023;2400208;Açu - RN;RN;62,42;91,2843;70,95;58;22,90;74;8,48;100;
2023;2400307;Afonso Bezerra - RN;RN;24,89;65,3209;33,01;38;2,79;62;7,69;0;
2023;2400406;Água Nova - RN;RN;33,10;99,9701;45,28;25;21,27;2;14,14;0;
2023;2400505;Alexandria - RN;RN;53,02;84,4285;46,52;56;6,58;70;7,63;100;
2023;2400604;Almino Afonso - RN;RN;35,42;94,4591;49,64;9;20,00;74;8,89;0;
2023;2400703;Alto do Rodrigues - RN;RN;60,54;96,0457;85,17;37;11,89;45;6,67;100;
2023;2400802;Angicos - RN;RN;64,42;93,0229;90,44;74;9,66;55;14,32;100;
2023;2400901;Antônio Martins - RN;RN;49,68;84,9299;35,38;23;17,55;36;12,67;100;
2023;2401008;Apodi - RN;RN;55,12;75,0470;61,58;73;5,42;71;7,50;100;
2023;2401107;Areia Branca - RN;RN;37,28;83,8286;65,42;83;12,94;44;4,32;0;
2023;2401206;Arês - RN;RN;31,04;99,8615;44,62;11;10,80;34;6,29;0;
2023;2401305;Augusto Severo - RN;RN;23,14;61,5264;47,73;7;7,65;20;4,27;0;
2023;2401404;Baía Formosa - RN;RN;55,51;92,4007;70,76;35;15,81;6;7,08;100;
2023;2401453;Baraúna - RN;RN;58,40;74,6781;63,86;58;23,83;82;4,65;100;
2023;2401503;Barcelona - RN;RN;32,55;92,1046;41,27;45;15,51;11;20,90;0;
2023;2401602;Bento Fernandes - RN;RN;34,62;89,9553;46,47;70;6,88;55;13,00;0;
2023;2401651;Bodó - RN;RN;27,41;66,4833;22,19;85;20,37;10;18,06;0;
2023;2401701;Bom Jesus - RN;RN;52,41;99,1375;43,89;14;11,61;56;6,28;100;
2023;2401800;Brejinho - RN;RN;58,43;99,9999;75,68;9;7,72;66;8,53;100;
2023;2401859;Caiçara do Norte - RN;RN;26,97;98,3847;5,51;55;0,12;90;3,31;0;
2023;2401909;Caiçara do Rio do Vento - RN;RN;59,86;93,6645;66,22;61;15,61;24;25,49;100;
2023;2402006;Caicó - RN;RN;66,83;94,9143;85,71;61;27,10;77;7,49;100;
2023;2402105;Campo Redondo - RN;RN;29,47;90,0237;21,00;73;13,90;35;8,15;0;
2023;2402204;Canguaretama - RN;RN;61,60;99,9655;54,35;68;21,09;85;8,42;100;
2023;2402303;Caraúbas - RN;RN;54,06;77,8183;59,32;53;10,02;58;7,45;100;
2023;2402402;Carnaúba dos Dantas - RN;RN;60,47;88,4140;56,63;75;25,49;66;10,43;100;
2023;2402501;Carnaubais - RN;RN;36,82;77,2852;86,99;24;13,04;26;12,86;0;
2023;2402600;Ceará-Mirim - RN;RN;55,95;87,4194;60,19;60;9,87;59;5,00;100;
2023;2402709;Cerro Corá - RN;RN;35,02;80,2836;55,20;73;15,45;47;5,68;0;
2023;2402808;Coronel Ezequiel - RN;RN;29,70;81,6171;41,76;69;4,35;22;12,21;0;
2023;2402907;Coronel João Pessoa - RN;RN;30,58;96,4913;25,01;20;22,39;34;14,75;0;
2023;2403004;Cruzeta - RN;RN;62,27;91,5577;71,79;33;27,20;82;7,80;100;
2023;2403103;Currais Novos - RN;RN;63,80;91,1786;79,14;64;24,02;70;5,04;100;
2023;2403202;Doutor Severiano - RN;RN;29,25;93,5058;26,36;4;17,39;61;8,87;0;
2023;2403251;Parnamirim - RN;RN;71,45;100,0000;89,99;88;35,12;70;8,98;100;
2023;2403301;Encanto - RN;RN;47,61;94,2234;34,51;1;18,00;3;10,38;100;
2023;2403400;Equador - RN;RN;32,17;89,6865;49,54;16;21,78;6;15,54;0;
2023;2403509;Espírito Santo - RN;RN;50,51;98,4250;39,24;25;4,39;54;5,89;100;
2023;2403608;Extremoz - RN;RN;63,15;100,0000;69,19;85;24,26;37;8,12;100;
2023;2403707;Felipe Guerra - RN;RN;36,96;78,8939;62,99;11;34,94;56;7,01;0;
2023;2403756;Fernando Pedroza - RN;RN;37,22;89,3669;68,23;18;7,54;64;21,26;0;
2023;2403806;Florânia - RN;RN;33,43;85,6740;51,01;18;22,14;56;4,08;0;
2023;2403905;Francisco Dantas - RN;RN;32,24;87,7218;58,44;11;17,74;3;15,43;0;
2023;2404002;Frutuoso Gomes - RN;RN;35,68;97,0017;50,41;9;17,69;73;10,10;0;
2023;2404101;Galinhos - RN;RN;36,52;73,7042;71,02;28;16,61;30;29,69;0;
2023;2404200;Goianinha - RN;RN;64,36;99,9474;85,01;47;25,86;39;8,57;100;
2023;2404309;Governador Dix-Sept Rosado - RN;RN;46,14;60,1748;40,72;8;14,83;58;10,47;100;
2023;2404408;Grossos - RN;RN;35,12;89,2577;54,47;41;19,73;38;8,39;0;
2023;2404507;Guamaré - RN;RN;60,15;56,9825;88,04;62;21,96;71;12,25;100;
2023;2404606;Ielmo Marinho - RN;RN;24,50;76,0623;34,46;6;3,53;55;5,38;0;
2023;2404705;Ipanguaçu - RN;RN;52,59;83,6335;52,28;56;4,89;60;4,42;100;
2023;2404804;Ipueira - RN;RN;57,19;97,5385;61,11;60;11,24;10;20,47;100;
2023;2404853;Itajá - RN;RN;58,22;95,5816;90,32;29;4,63;12;11,42;100;
2023;2404903;Itaú - RN;RN;31,80;93,9375;61,34;11;8,75;14;7,83;0;
2023;2405009;Jaçanã - RN;RN;29,81;95,5522;29,21;21;14,32;55;5,32;0;
2023;2405108;Jandaíra - RN;RN;59,66;78,4653;81,99;75;13,19;35;12,69;100;
2023;2405207;Janduís - RN;RN;29,33;81,9916;49,25;16;7,73;32;13,16;0;
2023;2405306;Januário Cicco - RN;RN;48,64;76,2550;44,17;18;5,86;65;9,20;100;
2023;2405405;Japi - RN;RN;31,97;89,5533;51,16;28;0,06;63;12,21;0;
2023;2405504;Jardim de Angicos - RN;RN;28,99;68,7595;42,06;17;0,36;81;25,64;0;
2023;2405603;Jardim de Piranhas - RN;RN;52,97;88,5391;60,05;27;10,67;28;8,94;100;
2023;2405702;Jardim do Seridó - RN;RN;61,17;90,7313;78,48;71;14,88;50;5,36;100;
2023;2405801;João Câmara - RN;RN;55,95;80,0055;75,43;40;14,04;36;6,26;100;
2023;2405900;João Dias - RN;RN;33,26;84,7252;50,54;36;17,44;20;20,06;0;
2023;2406007;José da Penha - RN;RN;30,51;91,4433;42,57;24;20,42;11;7,18;0;
2023;2406106;Jucurutu - RN;RN;53,70;67,9891;63,83;28;20,63;63;4,68;100;
2023;2406155;Jundiá - RN;RN;31,42;100,0000;27,08;70;7,17;25;16,67;0;
2023;2406205;"Lagoa d'Anta - RN";RN;35,16;99,8550;55,95;41;15,75;8;12,52;0;
2023;2406304;Lagoa de Pedras - RN;RN;32,80;85,9240;43,08;54;6,15;68;11,35;0;
2023;2406403;Lagoa de Velhos - RN;RN;41,00;97,3609;61,90;11;25,43;50;32,45;0;
2023;2406502;Lagoa Nova - RN;RN;53,60;66,2855;55,24;73;22,20;48;2,67;100;
2023;2406601;Lagoa Salgada - RN;RN;56,76;96,4925;67,97;65;7,21;20;7,51;100;
2023;2406700;Lajes - RN;RN;58,72;80,5307;85,44;33;7,94;75;6,33;100;
2023;2406809;Lajes Pintadas - RN;RN;34,22;88,9523;69,73;15;7,03;13;21,75;0;
